80688279;LUXURY SPECIALTIES;JEWELRY;Lanec Lot;RING;Ring of Telekinesis;ARCANTIC;Enthoril Murkywaters;3925;3436620
30679864;LUXURY SPECIALTIES;ARMS & ARMOUR;T'avin T'soban;AMMUNITION;Crossbow Bolts +3;MYTHAL;Arentian Mythrandius;4865;3429372
75759790;LUXURY SPECIALTIES;ARMS & ARMOUR;T'avin T'soban;AMMUNITION;Crossbow Bolts +3;U.N.N.;Ruralion Baeneduren;4865;3429372
15805983;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOLS;Shovel;RED CURTAIN;Siras Invictus;6052;3428830
70025806;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOLS;Shovel;BORDERLANDS;Thaldrak Battlehammer;6052;3428830
73386792;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOLS;Shovel;U.N.N.;Ruralion Baeneduren;6052;3428830
53164501;COMMISSIONS;SUMMONING DEVICE;Gundren Rockseeker;RING;Ring of Water Elemental Command;U.N.N.;Ruralion Baeneduren;4129;3423647
60328994;COMMISSIONS;SUMMONING DEVICE;Gundren Rockseeker;RING;Ring of Water Elemental Command;U.N.N.;Ruralion Baeneduren;4129;3423647
23625191;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOLS;Hourglass;RED CURTAIN;Siras Invictus;5914;3421631
48044829;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOLS;Hourglass;BORDERLANDS;Thaldrak Battlehammer;5914;3421631
98080098;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOLS;Hourglass;U.N.N.;Ruralion Baeneduren;5914;3421631
68890708;ADVENTURING;ADVENTURING EQUIPMENT;Bubbles;CLOTHING;Winter Jacket;U.N.N.;Ruralion Baeneduren;6160;3421448
75331686;ADVENTURING;ADVENTURING EQUIPMENT;Bubbles;CLOTHING;Winter Jacket;RED CURTAIN;Siras Invictus;6160;3421448
88018116;ADVENTURING;ADVENTURING EQUIPMENT;Bubbles;CLOTHING;Winter Jacket;BORDERLANDS;Thaldrak Battlehammer;6160;3421448
18305423;ADVENTURING;ADVENTURING EQUIPMENT;Bubbles;SPELL FOCUS;Risian Pine Focus;MYTHAL;Arentian Mythrandius;3848;3417859
27116336;ADVENTURING;ADVENTURING EQUIPMENT;Bubbles;SPELL FOCUS;Risian Pine Focus;RED CURTAIN;Siras Invictus;3848;3417859
39987276;ADVENTURING;POTIONS & SCROLLS;Bruno Notlot;POTIONS & ALCHEMY;Pot of Awakening;ARCANTIC;Enthoril Murkywaters;4111;3410881
89090261;ADVENTURING;POTIONS & SCROLLS;Bruno Notlot;POTIONS & ALCHEMY;Pot of Awakening;SABLE;Nundro Rockseeker;4111;3410881
14887423;ADVENTURING;ADVENTURING EQUIPMENT;Bubbles;SURVIVAL & WILDERNESS;Barrel;BORDERLANDS;Thaldrak Battlehammer;6292;3406936
55610969;ADVENTURING;ADVENTURING EQUIPMENT;Bubbles;SURVIVAL & WILDERNESS;Barrel;U.N.N.;Ruralion Baeneduren;6292;3406936
94204032;ADVENTURING;ADVENTURING EQUIPMENT;Bubbles;SURVIVAL & WILDERNESS;Barrel;RED CURTAIN;Siras Invictus;6292;3406936
70138033;LUXURY SPECIALTIES;ADVENTURING EQUIPMENT;Bubbles;MAGIC UTILITY;Ingots of the Skold Rune;SABLE;Nundro Rockseeker;4191;3404664
92189633;LUXURY SPECIALTIES;ADVENTURING EQUIPMENT;Bubbles;MAGIC UTILITY;Ingots of the Skold Rune;RED CURTAIN;Siras Invictus;4191;3404664
52117150;ADVENTURING;ARMS & ARMOUR;T'avin T'soban;SIMPLE MELEE WEAPON;Staff of Adornment;ARCANTIC;Enthoril Murkywaters;6548;3401196
71506294;ADVENTURING;ARMS & ARMOUR;T'avin T'soban;SIMPLE MELEE WEAPON;Staff of Adornment;SABLE;Nundro Rockseeker;6548;3401196
33324884;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOLS;Perfume (vial);U.N.N.;Ruralion Baeneduren;5513;3398929
73551961;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOLS;Perfume (vial);BORDERLANDS;Thaldrak Battlehammer;5513;3398929
96813851;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOLS;Perfume (vial);RED CURTAIN;Siras Invictus;5513;3398929
64929611;COMMISSIONS;SUMMONING DEVICE;Gundren Rockseeker;RING;Ring of Earth Elemental Command;RED CURTAIN;Siras Invictus;3820;3394721
76952758;COMMISSIONS;SUMMONING DEVICE;Gundren Rockseeker;RING;Ring of Earth Elemental Command;ARCANTIC;Enthoril Murkywaters;3820;3394721
39600538;ADVENTURING;ADVENTURING EQUIPMENT;Bubbles;MAGIC UTILITY;Periapt of Proof against Poison;SABLE;Nundro Rockseeker;4049;3388819
74862012;ADVENTURING;ADVENTURING EQUIPMENT;Bubbles;MAGIC UTILITY;Periapt of Proof against Poison;ARCANTIC;Enthoril Murkywaters;4049;3388819
48666330;LUXURY SPECIALTIES;ARMS & ARMOUR;T'avin T'soban;SIMPLE MELEE WEAPON;Flame Tongue;BORDERLANDS;Thaldrak Battlehammer;4387;3385495
54901712;LUXURY SPECIALTIES;ARMS & ARMOUR;T'avin T'soban;SIMPLE MELEE WEAPON;Flame Tongue;MYTHAL;Arentian Mythrandius;4387;3385495
76305286;ADVENTURING;MUSICAL INSTRUMENT;Balthazaar Viscari;BRASS INSTRUMENT;Shawm;BORDERLANDS;Thaldrak Battlehammer;5878;3380348
90478478;ADVENTURING;MUSICAL INSTRUMENT;Balthazaar Viscari;BRASS INSTRUMENT;Shawm;RED CURTAIN;Siras Invictus;5878;3380348
91344878;ADVENTURING;MUSICAL INSTRUMENT;Balthazaar Viscari;BRASS INSTRUMENT;Shawm;U.N.N.;Ruralion Baeneduren;5878;3380348
12445982;ADVENTURING;ADVENTURING EQUIPMENT;Bubbles;MAGIC UTILITY;Dust of Deliciousness;U.N.N.;Ruralion Baeneduren;4398;3378175
43184509;ADVENTURING;ADVENTURING EQUIPMENT;Bubbles;MAGIC UTILITY;Dust of Deliciousness;MYTHAL;Arentian Mythrandius;4398;3378175
78229174;ADVENTURING;POTIONS & SCROLLS;Bruno Notlot;POTIONS & ALCHEMY;Potion of Superior Healing;SABLE;Nundro Rockseeker;4109;3371263
85921058;ADVENTURING;POTIONS & SCROLLS;Bruno Notlot;POTIONS & ALCHEMY;Potion of Superior Healing;BORDERLANDS;Thaldrak Battlehammer;4109;3371263
12150555;LUXURY SPECIALTIES;ARMS & ARMOUR;T'avin T'soban;STAFF;Staff of Charming;RED CURTAIN;Siras Invictus;4146;3370365
19929874;LUXURY SPECIALTIES;ARMS & ARMOUR;T'avin T'soban;STAFF;Staff of Charming;U.N.N.;Ruralion Baeneduren;4146;3370365
21273160;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOL KITS;Tinker’s tools;RED CURTAIN;Siras Invictus;6327;3362827
50700008;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOL KITS;Tinker’s tools;BORDERLANDS;Thaldrak Battlehammer;6327;3362827
86658102;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOL KITS;Tinker’s tools;U.N.N.;Ruralion Baeneduren;6327;3362827
24180928;ADVENTURING;ADVENTURING EQUIPMENT;Bubbles;SURVIVAL & WILDERNESS;Blanket;U.N.N.;Ruralion Baeneduren;6476;3362715
33914310;ADVENTURING;ADVENTURING EQUIPMENT;Bubbles;SURVIVAL & WILDERNESS;Blanket;RED CURTAIN;Siras Invictus;6476;3362715
85799936;ADVENTURING;ADVENTURING EQUIPMENT;Bubbles;SURVIVAL & WILDERNESS;Blanket;BORDERLANDS;Thaldrak Battlehammer;6476;3362715
60653266;LUXURY SPECIALTIES;ANIMALS & TRANSPORTATION;Shade Tabaxii;MOUNT;Elephant;RED CURTAIN;Siras Invictus;6480;3356432
62423182;LUXURY SPECIALTIES;ANIMALS & TRANSPORTATION;Shade Tabaxii;MOUNT;Elephant;U.N.N.;Ruralion Baeneduren;6480;3356432
73663865;LUXURY SPECIALTIES;ANIMALS & TRANSPORTATION;Shade Tabaxii;MOUNT;Elephant;BORDERLANDS;Thaldrak Battlehammer;6480;3356432
29997053;ADVENTURING;ARMS & ARMOUR;T'avin T'soban;MARTIAL MELEE WEAPON;Warhammer;U.N.N.;Ruralion Baeneduren;9230;3354003
34060906;ADVENTURING;ARMS & ARMOUR;T'avin T'soban;MARTIAL MELEE WEAPON;Warhammer;RED CURTAIN;Siras Invictus;9230;3354003
73939024;ADVENTURING;ARMS & ARMOUR;T'avin T'soban;MARTIAL MELEE WEAPON;Warhammer;BORDERLANDS;Thaldrak Battlehammer;9230;3354003
27625817;ADVENTURING;ARMS & ARMOUR;T'avin T'soban;WAND;Wand of Entangle;ARCANTIC;Enthoril Murkywaters;4260;3349044
72613246;ADVENTURING;ARMS & ARMOUR;T'avin T'soban;WAND;Wand of Entangle;BORDERLANDS;Thaldrak Battlehammer;4260;3349044
13960481;ADVENTURING;ANIMALS & TRANSPORTATION;Shade Tabaxii;MOUNT;Rowboat;U.N.N.;Ruralion Baeneduren;6025;3344843
56092110;ADVENTURING;ANIMALS & TRANSPORTATION;Shade Tabaxii;MOUNT;Rowboat;BORDERLANDS;Thaldrak Battlehammer;6025;3344843
81736050;ADVENTURING;ANIMALS & TRANSPORTATION;Shade Tabaxii;MOUNT;Rowboat;RED CURTAIN;Siras Invictus;6025;3344843
12438213;ADVENTURING;ADVENTURING EQUIPMENT;Bubbles;SPELL FOCUS;Rod;U.N.N.;Ruralion Baeneduren;6247;3344723
34169263;ADVENTURING;ADVENTURING EQUIPMENT;Bubbles;SPELL FOCUS;Rod;BORDERLANDS;Thaldrak Battlehammer;6247;3344723
61143781;ADVENTURING;ADVENTURING EQUIPMENT;Bubbles;SPELL FOCUS;Rod;RED CURTAIN;Siras Invictus;6247;3344723
31915460;ADVENTURING;POTIONS & SCROLLS;Bruno Notlot;SCROLL;Parchment (twenty pages);BORDERLANDS;Thaldrak Battlehammer;5784;3341927
38680171;ADVENTURING;POTIONS & SCROLLS;Bruno Notlot;SCROLL;Parchment (twenty pages);RED CURTAIN;Siras Invictus;5784;3341927
88953057;ADVENTURING;POTIONS & SCROLLS;Bruno Notlot;SCROLL;Parchment (twenty pages);U.N.N.;Ruralion Baeneduren;5784;3341927
31939650;LUXURY SPECIALTIES;ARMS & ARMOUR;T'avin T'soban;WEAPON OTHER;Weapon +2;RED CURTAIN;Siras Invictus;6768;3335480
48747215;LUXURY SPECIALTIES;ARMS & ARMOUR;T'avin T'soban;WEAPON OTHER;Weapon +2;MYTHAL;Arentian Mythrandius;6768;3335480
29712481;LUXURY SPECIALTIES;ANIMALS & TRANSPORTATION;Shade Tabaxii;MOUNT;Riding Dinosaur;U.N.N.;Ruralion Baeneduren;5932;3329383
64202521;LUXURY SPECIALTIES;ANIMALS & TRANSPORTATION;Shade Tabaxii;MOUNT;Riding Dinosaur;BORDERLANDS;Thaldrak Battlehammer;5932;3329383
69332400;LUXURY SPECIALTIES;ANIMALS & TRANSPORTATION;Shade Tabaxii;MOUNT;Riding Dinosaur;RED CURTAIN;Siras Invictus;5932;3329383
50642913;LUXURY SPECIALTIES;SUMMONING DEVICE;Gundren Rockseeker;SUMMONING DEVICE;Ebony Fly of Wondrous Power;ARCANTIC;Enthoril Murkywaters;3932;3322976
71717006;LUXURY SPECIALTIES;SUMMONING DEVICE;Gundren Rockseeker;SUMMONING DEVICE;Ebony Fly of Wondrous Power;RED CURTAIN;Siras Invictus;3932;3322976
50677187;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOL KITS;Cartographer’s tools;BORDERLANDS;Thaldrak Battlehammer;6013;3322408
60634899;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOL KITS;Cartographer’s tools;U.N.N.;Ruralion Baeneduren;6013;3322408
94929623;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOL KITS;Cartographer’s tools;RED CURTAIN;Siras Invictus;6013;3322408
88884906;LUXURY SPECIALTIES;POTIONS & SCROLLS;Bruno Notlot;POTIONS & ALCHEMY;Potion of Flying;ARCANTIC;Enthoril Murkywaters;4308;3322101
94419961;LUXURY SPECIALTIES;POTIONS & SCROLLS;Bruno Notlot;POTIONS & ALCHEMY;Potion of Flying;SABLE;Nundro Rockseeker;4308;3322101
11140770;LUXURY SPECIALTIES;ARMS & ARMOUR;T'avin T'soban;MEDIUM ARMOUR;Dragon Scale Mail;SABLE;Nundro Rockseeker;6801;3315699
51527283;LUXURY SPECIALTIES;ARMS & ARMOUR;T'avin T'soban;MEDIUM ARMOUR;Dragon Scale Mail;SABLE;Nundro Rockseeker;6801;3315699
22640420;ADVENTURING;ADVENTURING EQUIPMENT;Bubbles;SPELL FOCUS;Staff;RED CURTAIN;Siras Invictus;5821;3291699
37922264;ADVENTURING;ADVENTURING EQUIPMENT;Bubbles;SPELL FOCUS;Staff;BORDERLANDS;Thaldrak Battlehammer;5821;3291699
86595200;ADVENTURING;ADVENTURING EQUIPMENT;Bubbles;SPELL FOCUS;Staff;U.N.N.;Ruralion Baeneduren;5821;3291699
22519605;ADVENTURING;POTIONS & SCROLLS;Bruno Notlot;POTIONS & ALCHEMY;Holy water (flask);BORDERLANDS;Thaldrak Battlehammer;5965;3287949
24831568;ADVENTURING;POTIONS & SCROLLS;Bruno Notlot;POTIONS & ALCHEMY;Holy water (flask);U.N.N.;Ruralion Baeneduren;5965;3287949
37987543;ADVENTURING;POTIONS & SCROLLS;Bruno Notlot;POTIONS & ALCHEMY;Holy water (flask);RED CURTAIN;Siras Invictus;5965;3287949
25906638;ADVENTURING;TOOLS & KITS;Kay Glimshine;GAMING SET;Playing card set;U.N.N.;Ruralion Baeneduren;5881;3287821
43344613;ADVENTURING;TOOLS & KITS;Kay Glimshine;GAMING SET;Playing card set;BORDERLANDS;Thaldrak Battlehammer;5881;3287821
84228683;ADVENTURING;TOOLS & KITS;Kay Glimshine;GAMING SET;Playing card set;RED CURTAIN;Siras Invictus;5881;3287821
40851359;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOLS;Chalk (Box of 50);U.N.N.;Ruralion Baeneduren;5736;3280900
57546818;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOLS;Chalk (Box of 50);RED CURTAIN;Siras Invictus;5736;3280900
66920496;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOLS;Chalk (Box of 50);BORDERLANDS;Thaldrak Battlehammer;5736;3280900
21412976;ADVENTURING;ADVENTURING EQUIPMENT;Bubbles;SPELL FOCUS;Yew wand (Druidic focus);RED CURTAIN;Siras Invictus;5751;3275446
37392969;ADVENTURING;ADVENTURING EQUIPMENT;Bubbles;SPELL FOCUS;Yew wand (Druidic focus);BORDERLANDS;Thaldrak Battlehammer;5751;3275446
60581544;ADVENTURING;ADVENTURING EQUIPMENT;Bubbles;SPELL FOCUS;Yew wand (Druidic focus);U.N.N.;Ruralion Baeneduren;5751;3275446
64025976;LUXURY SPECIALTIES;ARMS & ARMOUR;T'avin T'soban;STAFF;Staff of Defense;MYTHAL;Arentian Mythrandius;4056;3271413
93554141;LUXURY SPECIALTIES;ARMS & ARMOUR;T'avin T'soban;STAFF;Staff of Defense;ARCANTIC;Enthoril Murkywaters;4056;3271413
45461697;LUXURY SPECIALTIES;ARMS & ARMOUR;T'avin T'soban;WAND;Wand of the War Mage +3;SABLE;Nundro Rockseeker;7735;3270736
80663260;LUXURY SPECIALTIES;ARMS & ARMOUR;T'avin T'soban;WAND;Wand of the War Mage +3;SABLE;Nundro Rockseeker;7735;3270736
15860674;LUXURY SPECIALTIES;POTIONS & SCROLLS;Bruno Notlot;SCROLL;Alchemical Compendium;SABLE;Nundro Rockseeker;4072;3270033
56726315;LUXURY SPECIALTIES;POTIONS & SCROLLS;Bruno Notlot;SCROLL;Alchemical Compendium;SABLE;Nundro Rockseeker;4072;3270033
24938380;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOL KITS;Calligraphers supplies;U.N.N.;Ruralion Baeneduren;6153;3268677
52353550;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOL KITS;Calligraphers supplies;RED CURTAIN;Siras Invictus;6153;3268677
65431132;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOL KITS;Calligraphers supplies;BORDERLANDS;Thaldrak Battlehammer;6153;3268677
58654260;ADVENTURING;ADVENTURING EQUIPMENT;Bubbles;HELMET;Hat of Vermin;MYTHAL;Arentian Mythrandius;4405;3268110
83979870;ADVENTURING;ADVENTURING EQUIPMENT;Bubbles;HELMET;Hat of Vermin;MYTHAL;Arentian Mythrandius;4405;3268110
34580092;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOL KITS;Herbalism kit;U.N.N.;Ruralion Baeneduren;6398;3266224
54192685;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOL KITS;Herbalism kit;RED CURTAIN;Siras Invictus;6398;3266224
55932255;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOL KITS;Herbalism kit;BORDERLANDS;Thaldrak Battlehammer;6398;3266224
80834821;LUXURY SPECIALTIES;ADVENTURING EQUIPMENT;Bubbles;IOUN STONE;Ioun Stone - Insight;ARCANTIC;Enthoril Murkywaters;3734;3253287
84320221;LUXURY SPECIALTIES;ADVENTURING EQUIPMENT;Bubbles;IOUN STONE;Ioun Stone - Insight;BORDERLANDS;Thaldrak Battlehammer;3734;3253287
67753540;LUXURY SPECIALTIES;ARMS & ARMOUR;T'avin T'soban;STAFF;Staff of Swarming Insects;SABLE;Nundro Rockseeker;3850;3251962
80456975;LUXURY SPECIALTIES;ARMS & ARMOUR;T'avin T'soban;STAFF;Staff of Swarming Insects;U.N.N.;Ruralion Baeneduren;3850;3251962
30992761;COMMISSIONS;ARMS & ARMOUR;T'avin T'soban;HEAVY ARMOUR;Obsidian Flint Dragon Plate;MYTHAL;Arentian Mythrandius;4159;3251153
55638879;COMMISSIONS;ARMS & ARMOUR;T'avin T'soban;HEAVY ARMOUR;Obsidian Flint Dragon Plate;RED CURTAIN;Siras Invictus;4159;3251153
66468586;COMMISSIONS;ADVENTURING EQUIPMENT;Bubbles;MAGIC UTILITY;Spellbottle;SABLE;Nundro Rockseeker;3786;3245790
75941680;COMMISSIONS;ADVENTURING EQUIPMENT;Bubbles;MAGIC UTILITY;Spellbottle;MYTHAL;Arentian Mythrandius;3786;3245790
24496053;LUXURY SPECIALTIES;ANIMALS & TRANSPORTATION;Shade Tabaxii;MOUNT;War Dinosaur;BORDERLANDS;Thaldrak Battlehammer;5843;3245061
73990636;LUXURY SPECIALTIES;ANIMALS & TRANSPORTATION;Shade Tabaxii;MOUNT;War Dinosaur;U.N.N.;Ruralion Baeneduren;5843;3245061
99099344;LUXURY SPECIALTIES;ANIMALS & TRANSPORTATION;Shade Tabaxii;MOUNT;War Dinosaur;RED CURTAIN;Siras Invictus;5843;3245061
34184863;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOLS;Pick - miner’s;U.N.N.;Ruralion Baeneduren;5990;3242984
79610982;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOLS;Pick - miner’s;BORDERLANDS;Thaldrak Battlehammer;5990;3242984
87384997;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOLS;Pick - miner’s;RED CURTAIN;Siras Invictus;5990;3242984
31484382;LUXURY SPECIALTIES;ADVENTURING EQUIPMENT;Bubbles;ROD;Rod of Rulership;BORDERLANDS;Thaldrak Battlehammer;4211;3242465
55753502;LUXURY SPECIALTIES;ADVENTURING EQUIPMENT;Bubbles;ROD;Rod of Rulership;SABLE;Nundro Rockseeker;4211;3242465
13723867;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOLS;Mess kit;BORDERLANDS;Thaldrak Battlehammer;5987;3238667
53496932;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOLS;Mess kit;RED CURTAIN;Siras Invictus;5987;3238667
76491966;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOLS;Mess kit;U.N.N.;Ruralion Baeneduren;5987;3238667
51225128;COMMISSIONS;ARMS & ARMOUR;T'avin T'soban;STAFF;Blackstaff;RED CURTAIN;Siras Invictus;9054;3237364
89794160;COMMISSIONS;ARMS & ARMOUR;T'avin T'soban;STAFF;Blackstaff;MYTHAL;Arentian Mythrandius;9054;3237364
29206621;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOLS;Case - crossbow bolt;BORDERLANDS;Thaldrak Battlehammer;6188;3235949
37650365;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOLS;Case - crossbow bolt;RED CURTAIN;Siras Invictus;6188;3235949
97100095;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOLS;Case - crossbow bolt;U.N.N.;Ruralion Baeneduren;6188;3235949
22839458;ADVENTURING;MUSICAL INSTRUMENT;Balthazaar Viscari;STRING INSTRUMENT;Lyre;BORDERLANDS;Thaldrak Battlehammer;5764;3224665
25670734;ADVENTURING;MUSICAL INSTRUMENT;Balthazaar Viscari;STRING INSTRUMENT;Lyre;RED CURTAIN;Siras Invictus;5764;3224665
97600325;ADVENTURING;MUSICAL INSTRUMENT;Balthazaar Viscari;STRING INSTRUMENT;Lyre;U.N.N.;Ruralion Baeneduren;5764;3224665
25851238;ADVENTURING;JEWELRY;Lanec Lot;AMULET / NECKLACE;Amulet of Proof against Detection and Location;SABLE;Nundro Rockseeker;3792;3216452
29519173;ADVENTURING;JEWELRY;Lanec Lot;AMULET / NECKLACE;Amulet of Proof against Detection and Location;RED CURTAIN;Siras Invictus;3792;3216452
49762574;LUXURY SPECIALTIES;ARMS & ARMOUR;T'avin T'soban;ARMOUR OTHER;Armour of Thunder vulnerability;ARCANTIC;Enthoril Murkywaters;4091;3216287
91009911;LUXURY SPECIALTIES;ARMS & ARMOUR;T'avin T'soban;ARMOUR OTHER;Armour of Thunder vulnerability;MYTHAL;Arentian Mythrandius;4091;3216287
18062725;ADVENTURING;POTIONS & SCROLLS;Bruno Notlot;SCROLL;Spell Scroll Level 1;RED CURTAIN;Siras Invictus;3923;3216265
81212669;ADVENTURING;POTIONS & SCROLLS;Bruno Notlot;SCROLL;Spell Scroll Level 1;MYTHAL;Arentian Mythrandius;3923;3216265
47937772;LUXURY SPECIALTIES;POTIONS & SCROLLS;Bruno Notlot;SCROLL;Manual of Bodily Health;SABLE;Nundro Rockseeker;4248;3212975
76613036;LUXURY SPECIALTIES;POTIONS & SCROLLS;Bruno Notlot;SCROLL;Manual of Bodily Health;SABLE;Nundro Rockseeker;4248;3212975
44163084;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOLS;Caltrops (bag of 20);U.N.N.;Ruralion Baeneduren;5809;3210565
69684978;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOLS;Caltrops (bag of 20);BORDERLANDS;Thaldrak Battlehammer;5809;3210565
90567609;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOLS;Caltrops (bag of 20);RED CURTAIN;Siras Invictus;5809;3210565
13282716;ADVENTURING;POTIONS & SCROLLS;Bruno Notlot;POTIONS & ALCHEMY;Bloodwell Vial;SABLE;Nundro Rockseeker;4189;3205654
33352728;ADVENTURING;POTIONS & SCROLLS;Bruno Notlot;POTIONS & ALCHEMY;Bloodwell Vial;ARCANTIC;Enthoril Murkywaters;4189;3205654
43581296;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOLS;Grappling hook;RED CURTAIN;Siras Invictus;5934;3204717
88897788;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOLS;Grappling hook;U.N.N.;Ruralion Baeneduren;5934;3204717
93664024;ADVENTURING;TOOLS & KITS;Kay Glimshine;TOOLS;Grappling hook;BORDERLANDS;Thaldrak Battlehammer;5934;3204717
10338620;COMMISSIONS;ARMS & ARMOUR;T'avin T'soban;LIGHT ARMOUR;Hide of the Feral Guardian;RED CURTAIN;Siras Invictus;6859;3196608
82761740;COMMISSIONS;ARMS & ARMOUR;T'avin T'soban;LIGHT ARMOUR;Hide of the Feral Guardian;ARCANTIC;Enthoril Murkywaters;6859;3196608
19834752;ADVENTURING;ARMS & ARMOUR;T'avin T'soban;MARTIAL MELEE WEAPON;Greataxe;RED CURTAIN;Siras Invictus;6772;3190960
49052951;ADVENTURING;ARMS & ARMOUR;T'avin T'soban;MARTIAL MELEE WEAPON;Greataxe;U.N.N.;Ruralion Baeneduren;6772;3190960
91416529;ADVENTURING;ARMS & ARMOUR;T'avin T'soban;MARTIAL MELEE WEAPON;Greataxe;BORDERLANDS;Thaldrak Battlehammer;6772;3190960
19447528;ADVENTURING;TOOLS & KITS;Kay Glimshine;CONTAINER;Pouch;BORDERLANDS;Thaldrak Battlehammer;5970;3187896
36740214;ADVENTURING;TOOLS & KITS;Kay Glimshine;CONTAINER;Pouch;U.N.N.;Ruralion Baeneduren;5970;3187896
45416079;ADVENTURING;TOOLS & KITS;Kay Glimshine;CONTAINER;Pouch;RED CURTAIN;Siras Invictus;5970;3187896
44957220;ADVENTURING;ADVENTURING EQUIPMENT;Bubbles;CLOTHING;Clothes - Common;RED CURTAIN;Siras Invictus;5679;3179532
72912224;ADVENTURING;ADVENTURING EQUIPMENT;Bubbles;CLOTHING;Clothes - Common;BORDERLANDS;Thaldrak Battlehammer;5679;3179532
88109190;ADVENTURING;ADVENTURING EQUIPMENT;Bubbles;CLOTHING;Clothes - Common;U.N.N.;Ruralion Baeneduren;5679;3179532
16971428;LUXURY SPECIALTIES;ADVENTURING EQUIPMENT;Bubbles;MAGIC UTILITY;Feather Token (Whip);U.N.N.;Ruralion Baeneduren;4122;3177195
69873897;LUXURY SPECIALTIES;ADVENTURING EQUIPMENT;Bubbles;MAGIC UTILITY;Feather Token (Whip);SABLE;Nundro Rockseeker;4122;3177195
58550170;LUXURY SPECIALTIES;ADVENTURING EQUIPMENT;Bubbles;IOUN STONE;Ioun Stone - Gunner;ARCANTIC;Enthoril Murkywaters;4062;3173808
99608685;LUXURY SPECIALTIES;ADVENTURING EQUIPMENT;Bubbles;IOUN STONE;Ioun Stone - Gunner;SABLE;Nundro Rockseeker;4062;3173808
55495876;ADVENTURING;JEWELRY;Lanec Lot;RING;Ring of Free Action;MYTHAL;Arentian Mythrandius;4185;3170015
87457539;ADVENTURING;JEWELRY;Lanec Lot;RING;Ring of Free Action;ARCANTIC;Enthoril Murkywaters;4185;3170015
26678721;ADVENTURING;MUSICAL INSTRUMENT;Balthazaar Viscari;BRASS INSTRUMENT;Saxophone;U.N.N.;Ruralion Baeneduren;6021;3168206
33668877;ADVENTURING;MUSICAL INSTRUMENT;Balthazaar Viscari;BRASS INSTRUMENT;Saxophone;RED CURTAIN;Siras Invictus;6021;3168206
96883259;ADVENTURING;MUSICAL INSTRUMENT;Balthazaar Viscari;BRASS INSTRUMENT;Saxophone;BORDERLANDS;Thaldrak Battlehammer;6021;3168206
30032072;LUXURY SPECIALTIES;ADVENTURING EQUIPMENT;Bubbles;CLOAK;Robe of Scintillating Colors;SABLE;Nundro Rockseeker;3975;3166725
73830442;LUXURY SPECIALTIES;ADVENTURING EQUIPMENT;Bubbles;CLOAK;Robe of Scintillating Colors;BORDERLANDS;Thaldrak Battlehammer;3975;3166725
15524866;LUXURY SPECIALTIES;JEWELRY;Lanec Lot;RING;Ring of Temporal Salvation;MYTHAL;Arentian Mythrandius;4035;3161267
48810689;LUXURY SPECIALTIES;JEWELRY;Lanec Lot;RING;Ring of Temporal Salvation;ARCANTIC;Enthoril Murkywaters;4035;3161267
61260732;ADVENTURING;POTIONS & SCROLLS;Bruno Notlot;SCROLL;Scroll of Protection (Random);BORDERLANDS;Thaldrak Battlehammer;4159;3153783
